feature,rf_imp,lgbm_imp,logreg_imp,is_noise,avg_imp,rf_vote,lgbm_vote,logreg_vote,total_votes
range_11,1.0,1.0,0.6604525894752766,False,0.8868175298250923,1,1,1,3
tWick11,0.41224196623314996,0.41252513945674957,1.0,False,0.6082557018966331,1,1,1,3
range_sum,0.414253024776175,0.5063328271039875,0.3024695619939031,False,0.4076851379580219,1,1,1,3
range_mean,0.5024683690774107,0.12081301242525908,0.3024695619939026,False,0.3085836478321908,1,1,1,3
bWick11,0.13662148908853192,0.15015119585109402,0.27011431960766746,False,0.18562900151576445,1,1,1,3
body_abs_sum,0.21877654974000918,0.08926300902344066,0.19909391154355413,False,0.16904449010233466,1,0,1,2
evt_ECB's President Draghi speech,0.12492006560207887,0.11438395482973798,0.2606447817080577,False,0.16664960071329152,1,1,1,3
evt_Core Harmonized Index of Consumer Prices,0.12450714311241884,0.14067572485099988,0.21016407142158094,False,0.1584489797949999,1,1,1,3
evt_Gross Domestic Product s.a.,0.12930010589746446,0.14620281727617243,0.1956077242265784,False,0.15703688246673844,1,1,1,3
body_ratio_11,0.0880927244629168,0.13847110439037447,0.20647110270773522,False,0.1443449771870088,0,1,1,2
bWick12,0.1283505420179868,0.12958041559692204,0.15117762986982167,False,0.13636952916157682,1,1,1,3
evt_Harmonized Index of Consumer Prices,0.12317600265426906,0.1120122470291206,0.16133517197872704,False,0.13217447388737225,1,0,1,2
wick_asym_11,0.12994442305970808,0.10786612401107908,0.15749385670100857,False,0.13176813459059858,1,0,1,2
evt_ECB Press Conference,0.13671438821623624,0.1271028368934621,0.12914829738877906,False,0.13098850749949245,1,1,1,3
evt_Retail Sales,0.09563970358971312,0.0,0.29038065706372823,False,0.12867345355114712,0,0,1,1
tWick13,0.07152365687021008,0.13086235069984137,0.18153294478429854,False,0.12797298411811667,0,1,1,2
body_std,0.17334689344548398,0.1136601047917932,0.09444651383420322,False,0.12715117069049345,1,0,1,2
